OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,Unit_full,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000018,Sample-Routine,Water,Surface Water,1980,8,11,8/11/80,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442415,,,Ammonia and ammonium,Total,0.05,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71845,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000018,Sample-Routine,Water,Surface Water,1980,8,11,8/11/80,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442416,,,Ammonia and ammonium,Dissolved,0.06,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71846,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000018,Sample-Routine,Water,Surface Water,1980,8,11,8/11/80,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442417,,,Phosphorus,Total,0.21,mg/l PO4,mg/l PO4,,Historical,,Actual,,,,,,,,,,,71886,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000018,Sample-Routine,Water,Surface Water,1980,8,11,8/11/80,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442418,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,3.8,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441779,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441780,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.93,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,602,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441781,,,Organic Nitrogen,Total,1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441782,,,Organic Nitrogen,Dissolved,0.74,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,607,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441783,,,Ammonia and ammonium,Dissolved,0,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,608,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441784,,,Ammonia and ammonium,Total,0.16,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441785,,,Kjeldahl nitrogen,Dissolved,0.74,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441786,,,Kjeldahl nitrogen,Suspended,0.46,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,624,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441787,,,Kjeldahl nitrogen,Total,1.2,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441788,,,Inorganic nitrogen (nitrate and nitrite),Total,0.19,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441789,,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.19,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,631,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441790,,,Phosphorus,Total,0.08,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441791,,,Phosphorus,Dissolved,0.05,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,666,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441848,,,Ammonia and ammonium,Total,0.19,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71845,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441849,,,Ammonia and ammonium,Dissolved,0,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71846,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441850,,,Phosphorus,Total,0.25,mg/l PO4,mg/l PO4,,Historical,,Actual,,,,,,,,,,,71886,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000005,Sample-Routine,Water,Surface Water,1980,1,22,1/22/80,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441851,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,6.2,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000023,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,13:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442644,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.83,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000023,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,13:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442645,,,Kjeldahl nitrogen,Total,0.74,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000023,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,13:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442646,,,Inorganic nitrogen (nitrate and nitrite),Total,0.09,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000023,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,13:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442647,,,Phosphorus,Total,0.09,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000023,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,13:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442666,,,Phosphorus,Total,0.28,mg/l PO4,mg/l PO4,,Historical,,Actual,,,,,,,,,,,71886,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000023,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,13:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442667,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,3.7,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442112,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442113,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,1.8,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,602,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442114,,,Organic Nitrogen,Total,1.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442115,,,Organic Nitrogen,Dissolved,1.5,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,607,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442116,,,Ammonia and ammonium,Dissolved,0.12,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,608,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442117,,,Ammonia and ammonium,Total,0.13,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442118,,,Kjeldahl nitrogen,Dissolved,1.6,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442119,,,Kjeldahl nitrogen,Total,1.2,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442120,,,Inorganic nitrogen (nitrate and nitrite),Total,0.23,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442121,,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.24,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,631,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442122,,,Phosphorus,Total,0.09,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442123,,,Phosphorus,Dissolved,0.03,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,666,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442146,,,Ammonia and ammonium,Total,0.17,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71845,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442147,,,Ammonia and ammonium,Dissolved,0.16,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71846,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442148,,,Phosphorus,Total,0.28,mg/l PO4,mg/l PO4,,Historical,,Actual,,,,,,,,,,,71886,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000012,Sample-Routine,Water,Surface Water,1980,5,14,5/14/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442149,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,6.3,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441995,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441996,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,1.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,602,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441997,,,Organic Nitrogen,Total,1.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441998,,,Organic Nitrogen,Dissolved,1.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,607,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11441999,,,Ammonia and ammonium,Dissolved,0.2,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,608,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442000,,,Ammonia and ammonium,Total,0.2,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442001,,,Kjeldahl nitrogen,Dissolved,1.3,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,623,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442002,,,Kjeldahl nitrogen,Suspended,0,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,624,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000009,Sample-Routine,Water,Surface Water,1980,4,1,4/1/80,12:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442003,,,Kjeldahl nitrogen,Total,1.3,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
