OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800009,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,12:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215773,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.9,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800009,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,12:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215816,,,"Stream flow, instantaneous",,138,m3/sec,,Historical,,Actual,,,,,,,,,,,30209,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800009,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,12:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215819,,,Total dissolved solids,Dissolved,47,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800009,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,12:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215820,,,Total dissolved solids,Dissolved,46,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800009,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,12:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215821,,,Total dissolved solids,Dissolved,621,tons/day,,Historical,,Actual,,,,,,,,,,,70302,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800009,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,12:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215822,,,Total dissolved solids,Dissolved,0.06,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216453,,,Color,Dissolved,40,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216666,,,"Temperature, water",,28.5,deg C,,Historical,,Actual,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216668,,,Turbidity,Total,20,JTU,,Historical,,Actual,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216669,,,Color,Dissolved,60,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216670,,,Specific conductance,Total,88,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216671,,,"Acidity, (H+)",Total,0.00032,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216673,,,"Biochemical oxygen demand, standard conditions",Total,1.1,mg/l,,Historical,,Actual,,5 Day,20 deg C,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216674,,,pH,Total,6.5,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216676,,,Alkalinity,Total,15,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216683,,,"Hardness, Ca, Mg",,18,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216684,,,"Hardness, non-carbonate",Total,0,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216688,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,1.4,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216695,,,Total dissolved solids,Dissolved,60,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216696,,,Total dissolved solids,Dissolved,55,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800031,Sample-Routine,Water,Surface Water,1978,9,6,9/6/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216697,,,Total dissolved solids,Dissolved,0.08,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216452,,,Turbidity,Total,15,JTU,,Historical,,Actual,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216451,,,"Temperature, water",,21.5,deg C,,Historical,,Actual,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216454,,,Specific conductance,Total,86,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216455,,,"Acidity, (H+)",Total,0.00032,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216457,,,"Biochemical oxygen demand, standard conditions",Total,3,mg/l,,Historical,,Actual,,5 Day,20 deg C,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216458,,,pH,Total,6.5,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216460,,,Alkalinity,Total,18,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216468,,,"Hardness, Ca, Mg",,16,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216469,,,"Hardness, non-carbonate",Total,0,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216473,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,1.1,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216514,,,Total dissolved solids,Dissolved,54,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216515,,,Total dissolved solids,Dissolved,53,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800026,Sample-Routine,Water,Surface Water,1978,4,5,4/5/78,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216516,,,Total dissolved solids,Dissolved,0.07,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307522,,,Turbidity,Total,84,NTU,,Historical,,Actual,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307518,,,"Temperature, water",,25.5,deg C,,Historical,,Actual,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307520,,,"Stream flow, instantaneous",,5650,ft3/s,,Historical,,Actual,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307521,,,Turbidity,Total,55,JTU,,Historical,,Actual,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307523,,,Color,Dissolved,100,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307524,,,Specific conductance,Total,70,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307525,,,"Acidity, (H+)",Total,0.00025,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307527,,,"Biochemical oxygen demand, standard conditions",Total,1.3,mg/l,,Historical,,Actual,,5 Day,20 deg C,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307528,,,pH,Total,6.6,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307530,,,Alkalinity,Total,14,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307544,,,"Hardness, Ca, Mg",,16,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307545,,,"Hardness, non-carbonate",Total,2,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307549,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.7,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307557,,,"Stream flow, instantaneous",,160,m3/sec,,Historical,,Actual,,,,,,,,,,,30209,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307561,,,Total dissolved solids,Dissolved,57,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307562,,,Total dissolved solids,Dissolved,45,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307563,,,Total dissolved solids,Dissolved,870,tons/day,,Historical,,Actual,,,,,,,,,,,70302,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900013,Sample-Routine,Water,Surface Water,1979,6,13,6/13/79,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307564,,,Total dissolved solids,Dissolved,0.08,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900026,Sample-Routine,Water,Surface Water,1979,4,12,4/12/79,13:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11308084,,,"Temperature, water",,20,deg C,,Historical,,Actual,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900026,Sample-Routine,Water,Surface Water,1979,4,12,4/12/79,13:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11308086,,,Turbidity,Total,30,JTU,,Historical,,Actual,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900026,Sample-Routine,Water,Surface Water,1979,4,12,4/12/79,13:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11308087,,,Color,Dissolved,70,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
