OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442570,,,Polychlorinated biphenyls,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39519,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442571,,,Malathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39530,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442572,,,Malathion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39531,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442573,,,Parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39540,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442574,,,Parathion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39541,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442575,,,Diazinon,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39570,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442576,,,Diazinon,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39571,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442577,,,Methyl parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442578,,,Methyl parathion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39601,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442579,,,"2,4-D",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39730,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442581,,,Mirex,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39755,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442582,,,Mirex,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39758,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442583,,,Silvex,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39760,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442584,,,Carbophenothion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39786,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442585,,,Carbophenothion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39787,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442586,,,Carbophenothion-methyl,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39790,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98000021,Sample-Routine,Water,Surface Water,1979,10,22,10/22/79,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11442587,,,Carbophenothion-methyl,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39791,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545213,,,Ethylan,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39034,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545216,,,Aldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39330,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545217,,,Aldrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39333,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545218,,,gamma-HCH (Lindane),Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39340,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545219,,,gamma-HCH (Lindane),Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39343,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545220,,,"Chlordane, technical",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39350,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545221,,,"Chlordane, technical",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39351,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545222,,,"p,p'-DDD",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39360,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545223,,,"p,p'-DDD",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39363,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545224,,,"p,p'-DDE",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39365,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545225,,,"p,p'-DDE",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39368,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545226,,,"p,p'-DDT",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39370,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545227,,,"p,p'-DDT",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39373,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545228,,,Dieldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39380,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545229,,,Dieldrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39383,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545230,,,.alpha.-Endosulfan,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39388,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545231,,,.alpha.-Endosulfan,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39389,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545232,,,Endrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39390,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545233,,,Endrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39393,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545234,,,Ethion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39398,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545235,,,Ethion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39399,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545236,,,Toxaphene,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545237,,,Toxaphene,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39403,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545238,,,Heptachlor,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545239,,,Heptachlor,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39413,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545240,,,Heptachlor epoxide,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39420,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545241,,,Heptachlor epoxide,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39423,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545242,,,Methoxychlor,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39480,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545243,,,Methoxychlor,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39481,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545244,,,Polychlorinated biphenyls,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39516,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545245,,,Polychlorinated biphenyls,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39519,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545246,,,Malathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39530,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545247,,,Malathion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39531,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545248,,,Parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39540,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545249,,,Parathion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39541,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545250,,,Diazinon,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39570,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98100020,Sample-Routine,Water,Surface Water,1980,10,15,10/15/80,11:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11545251,,,Diazinon,Bed Sediment,0.8,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39571,,,,,,,,,,,,,,,,,,,,,,,NWIS
