OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,FullUnit,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112702,,,Arsenic,Total,2,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1002,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112703,Not Detected,,Cadmium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1025,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112704,,,Cadmium,Suspended,0,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1026,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112705,Not Detected,,Cadmium,Total,,,,,Historical,,Actual,,,,,,,,,,,1027,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112706,Not Detected,,Chromium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1030,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112707,,,Chromium,Suspended,10,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1031,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112708,Not Detected,,Chromium,Recoverable,,,,,Historical,,Actual,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,20,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112709,Not Detected,,Cobalt,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1035,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112710,,,Cobalt,Suspended,2,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1036,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112711,Detected Not Quantified,,Cobalt,Recoverable,,,,,Historical,,Actual,,,,,,,,,,,1037,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112712,Detected Not Quantified,,Copper,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1040,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112713,,,Copper,Suspended,0,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1041,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112714,Detected Not Quantified,,Copper,Recoverable,,,,,Historical,,Actual,,,,,,,,,,,1042,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112715,,,Iron,Recoverable,3300,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1045,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112716,,,Iron,Dissolved,130,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1046,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112717,Not Detected,,Lead,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1049,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112718,,,Lead,Suspended,8,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1050,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112719,Detected Not Quantified,,Lead,Recoverable,,,,,Historical,,Actual,,,,,,,,,,,1051,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,100,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112720,,,Manganese,Suspended,100,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1054,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112721,,,Manganese,Recoverable,130,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1055,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112722,,,Manganese,Dissolved,30,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1056,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112723,,,Zinc,Dissolved,20,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1090,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112724,,,Zinc,Suspended,0,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112725,,,Zinc,Recoverable,20,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1092,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112726,Not Detected,,Selenium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112727,,,Selenium,Suspended,0,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1146,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112728,Not Detected,,Selenium,Total,,,,,Historical,,Actual,,,,,,,,,,,1147,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112736,Not Detected,,Mercury,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,71890,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.5,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112737,,,Mercury,Suspended,0,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,71895,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112738,Not Detected,,Mercury,Recoverable,,,,,Historical,,Actual,,,,,,,,,,,71900,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.5,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113185,,,Oxygen,Dissolved,10.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113188,,,Carbon dioxide,Total,5.6,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113190,,,Bicarbonate,Total,14,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113191,,,Carbonate,Total,0,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,445,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113199,,,Calcium,Dissolved,3,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113200,,,Magnesium,Dissolved,1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113201,,,Sodium,Dissolved,8.3,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113203,,,Sodium_percent total cations,,56,%,%,,Historical,,Actual,,,,,,,,,,,932,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113204,,,Potassium,Dissolved,2.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113205,,,Chloride,Dissolved,9,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113206,,,Sulfate,Dissolved,9.6,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,945,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113207,,,Fluoride,Dissolved,0.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,950,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113208,,,Silica,Dissolved,8.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,955,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113209,Not Detected,,Arsenic,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113210,Not Detected,,Cadmium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1025,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113211,,,Chromium_VI,Dissolved,0,ug/l,ug/l as Cr,,Historical,,Actual,,,,,,,,,,,1032,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113212,Detected Not Quantified,,Copper,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1040,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113213,,,Iron,Dissolved,230,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1046,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113214,Detected Not Quantified,,Lead,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1049,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,100,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113215,,,Manganese,Dissolved,60,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1056,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113216,Not Detected,,Zinc,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1090,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,20,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113222,Not Detected,,Mercury,Recoverable,,,,,Historical,,Actual,,,,,,,,,,,71900,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.5,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700008,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,13:10:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112518,,,Oxygen,Dissolved,10.5,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700008,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,13:10:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112521,,,Carbon dioxide,Total,5.2,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700008,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,13:10:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112523,,,Bicarbonate,Total,13,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700008,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,13:10:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112524,,,Carbonate,Total,0,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,445,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700008,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,13:10:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112528,,,Calcium,Dissolved,2.7,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700008,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,13:10:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112529,,,Magnesium,Dissolved,0.9,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700008,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,13:10:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112530,,,Sodium,Dissolved,6.7,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,930,,,,,,,,,,,,,,,,,,,,,,,NWIS
